,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
SEQ_232_VIDEO/frame_1.jpg,340.0,601.0,232.0,94.0,64.0,42.0,77.0,45.0,31.0,25.0,20.0,19.0,14.0,14.0,17.0,22.0,10.0,13.0,15.0,22.0,13.0,10.0,13.0,12.0,8.0,11.0,2.0,5.0,6.0,8.0,4.0,6.0,9.0,4.0,5.0,2.0,4.0,0.0,1.0,3.0,2.0,5.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEQ_233_VIDEO/frame_3.jpg,73.0,25.0,29.0,20.0,24.0,27.0,19.0,14.0,8.0,3.0,5.0,4.0,5.0,6.0,7.0,22.0,13.0,7.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,4.0,4.0,2.0,6.0,11.0,8.0,17.0,9.0,10.0,23.0,18.0,16.0,65.0,52.0,83.0,103.0,87.0,55.0,70.0,85.0,119.0,94.0,70.0,38.0,40.0,48.0,78.0,91.0,86.0,89.0,40.0,14.0,17.0,10.0,14.0,13.0,7.0,4.0,5.0,10.0,9.0,9.0,4.0,6.0,2.0,4.0,6.0,2.0,5.0,7.0,3.0,4.0,2.0,1.0,6.0,6.0,4.0,6.0,6.0,7.0,11.0,6.0,12.0,7.0,5.0,10.0,4.0,6.0,4.0,4.0,7.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEQ_233_VIDEO/frame_2.jpg,0.0,0.0,0.0,0.0,1.0,3.0,9.0,14.0,12.0,16.0,17.0,16.0,16.0,27.0,26.0,31.0,44.0,36.0,57.0,80.0,41.0,34.0,58.0,29.0,51.0,59.0,65.0,41.0,35.0,71.0,85.0,107.0,77.0,46.0,83.0,65.0,77.0,70.0,53.0,79.0,63.0,51.0,36.0,58.0,48.0,40.0,10.0,7.0,6.0,13.0,23.0,6.0,12.0,17.0,14.0,8.0,10.0,7.0,18.0,13.0,17.0,4.0,5.0,10.0,6.0,10.0,2.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEQ_233_VIDEO/frame_1.jpg,3.0,2.0,3.0,4.0,10.0,12.0,38.0,49.0,41.0,64.0,47.0,39.0,54.0,44.0,49.0,49.0,40.0,39.0,21.0,20.0,23.0,44.0,23.0,32.0,24.0,18.0,27.0,24.0,27.0,20.0,34.0,22.0,27.0,48.0,35.0,33.0,29.0,39.0,42.0,43.0,56.0,53.0,34.0,24.0,28.0,33.0,33.0,24.0,23.0,23.0,24.0,27.0,32.0,34.0,34.0,31.0,33.0,17.0,11.0,15.0,15.0,24.0,29.0,32.0,26.0,22.0,19.0,13.0,18.0,20.0,13.0,11.0,11.0,2.0,2.0,6.0,1.0,11.0,10.0,9.0,7.0,6.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEQ_234_VIDEO/frame_3.jpg,341.0,161.0,94.0,47.0,33.0,31.0,20.0,21.0,27.0,38.0,26.0,22.0,5.0,5.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,14.0,5.0,1.0,11.0,0.0,2.0,3.0,3.0,0.0,2.0,6.0,11.0,11.0,8.0,3.0,4.0,6.0,2.0,7.0,10.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,3.0,0.0,2.0,5.0,2.0,1.0,4.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,4.0,4.0,5.0,3.0,0.0,3.0,5.0,8.0,4.0,4.0,8.0,3.0,4.0,4.0,2.0,2.0,6.0,5.0,1.0,2.0,3.0,7.0,5.0,4.0,3.0,3.0,3.0,4.0,5.0,0.0,3.0,3.0,3.0,1.0,5.0,4.0,4.0,2.0,0.0,0.0,0.0,6.0,4.0,3.0,2.0,3.0,0.0,2.0,2.0,1.0,4.0,27.0,12.0,12.0,30.0,6.0,15.0,14.0,23.0,16.0,26.0,58.0,57.0,25.0,52.0,20.0,24.0,23.0,7.0,5.0,49.0,122.0,109.0,37.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEQ_234_VIDEO/frame_2.jpg,186.0,192.0,80.0,114.0,57.0,79.0,20.0,26.0,34.0,34.0,23.0,17.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,5.0,3.0,6.0,4.0,5.0,4.0,3.0,4.0,3.0,6.0,2.0,7.0,4.0,3.0,9.0,5.0,8.0,4.0,8.0,3.0,4.0,3.0,4.0,4.0,6.0,3.0,8.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,19.0,13.0,9.0,11.0,12.0,8.0,4.0,15.0,9.0,13.0,7.0,4.0,5.0,3.0,1.0,22.0,15.0,68.0,68.0,37.0,38.0,55.0,32.0,21.0,16.0,11.0,15.0,14.0,11.0,4.0,5.0,8.0,8.0,59.0,68.0,50.0,43.0,47.0,38.0,23.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEQ_234_VIDEO/frame_1.jpg,430.0,36.0,78.0,45.0,134.0,53.0,14.0,18.0,9.0,13.0,36.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,2.0,4.0,4.0,5.0,5.0,4.0,6.0,5.0,3.0,2.0,3.0,1.0,2.0,9.0,5.0,9.0,2.0,6.0,2.0,4.0,3.0,5.0,5.0,3.0,6.0,1.0,2.0,3.0,2.0,2.0,7.0,2.0,4.0,3.0,3.0,1.0,3.0,5.0,3.0,3.0,5.0,3.0,4.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,19.0,10.0,5.0,1.0,15.0,18.0,7.0,6.0,10.0,14.0,7.0,2.0,2.0,2.0,3.0,24.0,54.0,70.0,41.0,60.0,34.0,19.0,34.0,34.0,23.0,6.0,16.0,7.0,3.0,3.0,13.0,12.0,59.0,100.0,96.0,76.0,31.0,15.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEQ_235_VIDEO/frame_3.jpg,11.0,12.0,16.0,51.0,43.0,39.0,13.0,13.0,9.0,9.0,16.0,12.0,8.0,18.0,10.0,8.0,11.0,8.0,8.0,7.0,6.0,9.0,12.0,12.0,5.0,9.0,8.0,16.0,5.0,7.0,12.0,8.0,9.0,7.0,8.0,7.0,8.0,15.0,7.0,8.0,12.0,11.0,6.0,11.0,14.0,12.0,9.0,20.0,23.0,14.0,9.0,19.0,25.0,16.0,10.0,13.0,15.0,10.0,15.0,14.0,26.0,23.0,30.0,20.0,15.0,23.0,26.0,36.0,38.0,15.0,31.0,27.0,24.0,22.0,26.0,26.0,27.0,13.0,39.0,46.0,26.0,10.0,10.0,7.0,11.0,15.0,6.0,14.0,15.0,17.0,26.0,13.0,20.0,21.0,15.0,17.0,13.0,13.0,11.0,23.0,30.0,24.0,15.0,18.0,10.0,19.0,28.0,35.0,23.0,13.0,8.0,14.0,14.0,9.0,15.0,16.0,29.0,17.0,20.0,12.0,15.0,17.0,7.0,5.0,3.0,3.0,6.0,4.0,2.0,2.0,1.0,5.0,1.0,5.0,5.0,3.0,3.0,6.0,3.0,1.0,4.0,2.0,1.0,5.0,1.0,3.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEQ_235_VIDEO/frame_2.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,6.0,2.0,4.0,4.0,2.0,5.0,9.0,4.0,3.0,9.0,6.0,4.0,4.0,4.0,0.0,3.0,5.0,9.0,7.0,8.0,10.0,9.0,6.0,12.0,10.0,10.0,16.0,18.0,18.0,17.0,16.0,15.0,22.0,15.0,23.0,18.0,13.0,23.0,20.0,29.0,14.0,20.0,20.0,21.0,18.0,32.0,25.0,24.0,25.0,30.0,32.0,26.0,19.0,24.0,14.0,25.0,21.0,15.0,16.0,22.0,11.0,16.0,11.0,13.0,14.0,13.0,12.0,18.0,21.0,19.0,36.0,27.0,29.0,33.0,23.0,14.0,31.0,32.0,32.0,22.0,29.0,33.0,27.0,22.0,17.0,26.0,33.0,16.0,13.0,12.0,6.0,7.0,9.0,13.0,13.0,9.0,12.0,18.0,15.0,10.0,23.0,15.0,14.0,5.0,21.0,15.0,15.0,12.0,21.0,20.0,19.0,18.0,44.0,39.0,34.0,35.0,38.0,18.0,17.0,28.0,17.0,20.0,8.0,9.0,9.0,2.0,10.0
SEQ_235_VIDEO/frame_1.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,4.0,8.0,7.0,4.0,9.0,13.0,12.0,16.0,16.0,23.0,22.0,23.0,18.0,20.0,11.0,17.0,15.0,16.0,12.0,17.0,20.0,19.0,28.0,18.0,17.0,11.0,13.0,13.0,16.0,15.0,10.0,20.0,11.0,4.0,9.0,16.0,12.0,11.0,3.0,11.0,5.0,2.0,7.0,9.0,4.0,10.0,7.0,8.0,7.0,4.0,5.0,6.0,7.0,1.0,6.0,0.0,2.0,6.0,1.0,6.0,5.0,2.0,4.0,7.0,4.0,6.0,9.0,6.0,5.0,10.0,6.0,11.0,9.0,2.0,7.0,4.0,3.0,3.0,8.0,4.0,7.0,7.0,8.0,3.0,7.0,6.0,12.0,6.0,7.0,7.0,9.0,4.0,10.0,16.0,4.0,13.0,9.0,13.0,8.0,10.0,18.0,5.0,10.0,10.0,10.0,14.0,5.0,10.0,11.0,12.0,9.0,12.0,18.0,18.0,27.0,21.0,20.0,12.0,21.0,16.0,19.0,21.0,16.0,17.0,15.0,11.0,22.0,10.0,15.0,14.0,11.0,15.0,11.0,14.0,12.0,15.0,16.0,20.0,14.0,10.0,16.0,24.0,15.0,32.0,29.0,17.0,15.0,21.0,18.0,13.0,16.0,24.0,30.0,21.0,16.0,16.0,11.0,14.0,15.0,13.0,13.0,13.0,9.0,5.0,18.0,11.0,12.0,7.0,25.0,27.0,13.0,8.0,5.0,4.0,5.0,5.0,9.0,9.0,21.0,22.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEQ_236_VIDEO/frame_3.jpg,24.0,41.0,17.0,57.0,71.0,80.0,73.0,70.0,82.0,93.0,80.0,46.0,54.0,38.0,21.0,43.0,25.0,25.0,55.0,48.0,36.0,63.0,56.0,42.0,43.0,30.0,15.0,13.0,10.0,10.0,12.0,44.0,23.0,22.0,53.0,40.0,39.0,15.0,5.0,6.0,9.0,9.0,5.0,2.0,7.0,4.0,5.0,4.0,3.0,2.0,6.0,5.0,4.0,10.0,3.0,3.0,6.0,7.0,9.0,10.0,9.0,9.0,15.0,5.0,10.0,6.0,1.0,5.0,3.0,1.0,2.0,4.0,2.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEQ_236_VIDEO/frame_2.jpg,51.0,99.0,114.0,105.0,82.0,83.0,67.0,69.0,118.0,96.0,149.0,77.0,26.0,16.0,25.0,26.0,26.0,13.0,24.0,61.0,31.0,64.0,56.0,97.0,45.0,56.0,47.0,50.0,37.0,6.0,35.0,14.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
