§s_index§start§end
SEQ_032§432§00:30:04,154§00:30:06,114
SEQ_033§855§01:02:12,080§01:02:14,400
SEQ_033§856§01:02:14,720§01:02:17,200
SEQ_033§857§01:02:17,760§01:02:22,240
SEQ_033§858§01:02:22,960§01:02:24,560
SEQ_033§859§01:02:24,720§01:02:26,720
SEQ_033§860§01:02:26,960§01:02:28,160
SEQ_033§861§01:02:30,080§01:02:31,520
SEQ_033§862§01:02:31,680§01:02:32,800
SEQ_033§863§01:02:32,960§01:02:36,080
SEQ_033§864§01:02:36,240§01:02:37,760
SEQ_033§865§01:02:37,920§01:02:40,160
SEQ_033§866§01:02:40,400§01:02:43,280
SEQ_033§867§01:02:43,520§01:02:44,640
SEQ_033§868§01:02:44,800§01:02:46,880
SEQ_033§869§01:02:47,120§01:02:49,360
SEQ_034§18§00:11:17,270§00:11:19,644
SEQ_034§19§00:11:24,629§00:11:26,333
SEQ_034§20§00:11:26,723§00:11:29,252
SEQ_034§21§00:11:29,691§00:11:32,378
SEQ_034§22§00:11:32,662§00:11:35,192
SEQ_034§23§00:11:35,762§00:11:40,839
SEQ_034§24§00:11:41,396§00:11:46,866
SEQ_034§25§00:11:47,555§00:11:51,893
SEQ_035§100§00:06:39,514§00:06:41,195
SEQ_035§85§00:05:59,995§00:06:03,198
SEQ_035§86§00:06:03,359§00:06:06,601
SEQ_035§87§00:06:06,801§00:06:08,643
SEQ_035§88§00:06:08,844§00:06:09,605
SEQ_035§89§00:06:09,606§00:06:12,487
SEQ_035§90§00:06:13,969§00:06:15,850
SEQ_035§91§00:06:16,171§00:06:17,891
SEQ_035§92§00:06:17,892§00:06:19,694
SEQ_035§93§00:06:19,855§00:06:22,456
SEQ_035§94§00:06:22,657§00:06:24,394
SEQ_035§95§00:06:24,395§00:06:26,461
SEQ_035§96§00:06:26,821§00:06:28,732
SEQ_035§97§00:06:28,733§00:06:30,865
SEQ_035§98§00:06:32,347§00:06:34,589
SEQ_035§99§00:06:34,829§00:06:37,112
SEQ_036§506§00:52:35,056§00:52:36,683
SEQ_036§507§00:52:38,359§00:52:39,587
SEQ_036§508§00:52:40,629§00:52:43,097
SEQ_036§509§00:52:43,198§00:52:45,826
SEQ_036§510§00:52:45,933§00:52:49,198
SEQ_036§511§00:52:49,304§00:52:50,931
SEQ_036§512§00:52:54,609§00:52:57,043
SEQ_036§513§00:52:57,145§00:53:00,911
SEQ_036§514§00:53:01,015§00:53:05,111
SEQ_036§515§00:53:05,219§00:53:08,848
SEQ_036§516§00:53:08,957§00:53:10,891
SEQ_036§517§00:53:10,992§00:53:13,688
SEQ_037§906§01:26:15,600§01:26:18,600
SEQ_037§907§01:26:18,600§01:26:23,600
SEQ_037§908§01:26:24,600§01:26:25,600
SEQ_037§909§01:26:26,600§01:26:29,600
SEQ_037§910§01:26:30,600§01:26:33,600
SEQ_037§911§01:26:33,600§01:26:35,600
SEQ_037§912§01:26:35,600§01:26:38,600
SEQ_037§913§01:26:39,600§01:26:43,600
SEQ_037§914§01:26:43,600§01:26:46,600
SEQ_037§915§01:26:49,600§01:26:53,600
SEQ_037§916§01:26:53,600§01:26:54,600
SEQ_037§917§01:26:55,600§01:26:58,600
SEQ_037§918§01:27:00,600§01:27:02,600
SEQ_037§919§01:27:04,600§01:27:06,600
SEQ_038§608§01:30:58,761§01:31:00,164
SEQ_038§609§01:31:02,094§01:31:04,352
SEQ_038§610§01:31:06,692§01:31:07,992
SEQ_038§611§01:31:08,876§01:31:10,342
SEQ_038§612§01:31:14,086§01:31:15,553
SEQ_038§613§01:31:15,850§01:31:16,957
SEQ_038§614§01:31:18,101§01:31:20,014
SEQ_038§615§01:31:22,448§01:31:23,684
SEQ_038§616§01:31:24,821§01:31:26,381
SEQ_038§617§01:31:27,035§01:31:28,782
SEQ_038§618§01:31:30,561§01:31:32,122
SEQ_038§619§01:31:34,055§01:31:36,303
SEQ_038§620§01:31:41,326§01:31:43,182
SEQ_038§621§01:31:43,510§01:31:45,183
SEQ_038§622§01:31:46,349§01:31:50,187
SEQ_038§623§01:31:53,139§01:31:55,615
SEQ_038§624§01:32:00,015§01:32:01,668
SEQ_038§625§01:32:02,593§01:32:03,446
SEQ_039§1055§01:05:03,967§01:05:08,438
SEQ_039§1056§01:05:08,647§01:05:10,444
SEQ_039§1057§01:05:11,647§01:05:13,080
SEQ_039§1058§01:05:13,287§01:05:15,482
SEQ_039§1059§01:05:15,887§01:05:16,717
SEQ_039§1060§01:05:17,127§01:05:19,880
SEQ_039§1061§01:05:20,087§01:05:22,078
SEQ_039§1062§01:05:22,487§01:05:27,117
SEQ_039§1063§01:05:27,527§01:05:31,202
SEQ_039§1064§01:05:31,407§01:05:33,796
SEQ_039§1065§01:05:34,007§01:05:35,838
SEQ_039§1066§01:05:36,047§01:05:39,323
SEQ_039§1067§01:05:39,527§01:05:40,721
SEQ_040§668§00:34:46,804§00:34:50,528
SEQ_040§669§00:34:50,968§00:34:53,390
SEQ_040§670§00:34:53,391§00:34:55,812
SEQ_040§671§00:34:56,052§00:34:57,733
SEQ_040§672§00:34:57,734§00:34:59,856
SEQ_040§673§00:35:00,218§00:35:02,819
SEQ_040§674§00:35:03,020§00:35:05,422
SEQ_040§675§00:35:05,783§00:35:08,064
SEQ_040§676§00:35:08,425§00:35:10,179
SEQ_040§677§00:35:10,180§00:35:12,189
SEQ_041§203§00:40:12,801§00:40:13,895
SEQ_041§204§00:40:14,704§00:40:15,874
SEQ_041§205§00:40:16,690§00:40:19,402
SEQ_041§206§00:40:20,134§00:40:21,837
SEQ_041§207§00:40:22,367§00:40:24,039
SEQ_041§208§00:40:24,423§00:40:25,787
SEQ_041§209§00:40:26,109§00:40:27,547
SEQ_041§210§00:40:27,843§00:40:28,797
SEQ_041§211§00:40:29,619§00:40:30,741
SEQ_041§212§00:40:31,632§00:40:34,035
SEQ_041§213§00:40:34,767§00:40:36,066
SEQ_041§214§00:40:36,639§00:40:38,639
SEQ_041§215§00:40:39,712§00:40:41,212
SEQ_041§216§00:40:41,212§00:40:43,533
SEQ_041§217§00:40:44,734§00:40:48,713
SEQ_041§218§00:40:49,555§00:40:50,168
SEQ_041§219§00:40:50,682§00:40:51,662
SEQ_041§220§00:40:52,708§00:40:56,063
SEQ_041§221§00:40:57,514§00:41:01,091
SEQ_041§222§00:41:01,882§00:41:03,363
SEQ_041§223§00:41:03,627§00:41:05,863
SEQ_041§224§00:41:05,863§00:41:07,963
SEQ_042§357§00:29:44,032§00:29:45,528
SEQ_042§358§00:29:46,951§00:29:49,791
SEQ_042§359§00:29:52,712§00:29:56,240
SEQ_042§360§00:29:59,202§00:30:00,151
SEQ_042§361§00:30:00,392§00:30:03,265
SEQ_042§362§00:30:04,924§00:30:05,874
SEQ_042§363§00:30:09,686§00:30:10,953
SEQ_042§364§00:30:11,453§00:30:14,598
SEQ_042§365§00:30:14,832§00:30:16,328
SEQ_042§366§00:30:16,561§00:30:18,745
SEQ_042§367§00:30:19,863§00:30:21,207
SEQ_043§498§01:00:18,732§01:00:21,122
SEQ_043§499§01:00:22,772§01:00:24,092
SEQ_043§500§01:00:24,472§01:00:26,252
SEQ_043§501§01:00:26,692§01:00:28,172
SEQ_043§502§01:00:29,213§01:00:32,053
SEQ_043§503§01:00:32,733§01:00:34,933
SEQ_043§504§01:00:35,133§01:00:36,733
SEQ_043§505§01:00:36,933§01:00:39,653
SEQ_043§506§01:00:39,853§01:00:42,373
SEQ_043§507§01:00:42,733§01:00:45,813
SEQ_043§508§01:00:47,293§01:00:49,443
SEQ_043§509§01:00:50,974§01:00:53,284
SEQ_043§510§01:00:53,494§01:00:56,254
SEQ_043§511§01:00:57,574§01:00:59,334
SEQ_043§512§01:00:59,894§01:01:02,014
SEQ_043§513§01:01:02,255§01:01:03,725
SEQ_043§514§01:01:04,215§01:01:05,725
SEQ_043§515§01:01:05,935§01:01:07,405
SEQ_043§516§01:01:07,855§01:01:09,485
SEQ_043§517§01:01:12,015§01:01:13,725
SEQ_043§518§01:01:14,415§01:01:16,085
SEQ_043§519§01:01:17,376§01:01:19,566
SEQ_043§520§01:01:20,496§01:01:22,206
SEQ_043§521§01:01:22,416§01:01:25,056
SEQ_043§522§01:01:25,256§01:01:27,766
SEQ_043§523§01:01:28,136§01:01:30,926
SEQ_044§433§00:22:49,320§00:22:49,911
SEQ_044§434§00:22:50,120§00:22:54,716
SEQ_044§435§00:22:54,920§00:22:55,955
SEQ_044§436§00:22:56,200§00:22:56,996
SEQ_044§437§00:22:57,200§00:22:58,349
SEQ_044§438§00:22:58,560§00:23:00,471
SEQ_044§439§00:23:01,240§00:23:02,116
SEQ_044§440§00:23:02,600§00:23:04,431
SEQ_044§441§00:23:05,160§00:23:07,071
SEQ_044§442§00:23:07,280§00:23:09,874
SEQ_044§443§00:23:10,080§00:23:11,274
SEQ_044§444§00:23:16,160§00:23:17,639
SEQ_044§445§00:23:18,680§00:23:20,511
SEQ_044§446§00:23:20,720§00:23:23,871
SEQ_044§447§00:23:24,680§00:23:25,795
SEQ_044§448§00:23:26,000§00:23:28,560
SEQ_044§449§00:23:28,760§00:23:29,397
SEQ_044§450§00:23:29,840§00:23:31,239
SEQ_045§789§00:56:57,591§00:56:59,885
SEQ_045§790§00:56:59,968§00:57:02,971
SEQ_045§791§00:57:03,054§00:57:05,390
SEQ_045§792§00:57:05,473§00:57:08,226
SEQ_045§793§00:57:08,309§00:57:10,520
SEQ_045§794§00:57:10,561§00:57:13,064
SEQ_045§795§00:57:13,147§00:57:16,025
SEQ_045§796§00:57:16,066§00:57:18,777
SEQ_045§797§00:57:21,780§00:57:24,407
SEQ_045§798§00:57:24,449§00:57:26,784
SEQ_046§518§00:39:04,000§00:39:08,073
SEQ_046§519§00:39:08,400§00:39:09,435
SEQ_046§520§00:39:09,720§00:39:12,757
SEQ_046§521§00:39:13,040§00:39:16,715
SEQ_046§522§00:39:17,000§00:39:19,070
SEQ_047§365§00:44:20,791§00:44:22,351
SEQ_047§366§00:44:22,551§00:44:24,461
SEQ_047§367§00:44:25,031§00:44:27,021
SEQ_047§368§00:44:27,872§00:44:30,272
SEQ_047§369§00:44:30,472§00:44:32,912
SEQ_047§370§00:44:33,392§00:44:36,912
SEQ_047§371§00:44:38,192§00:44:40,582
SEQ_047§372§00:44:40,792§00:44:43,022
SEQ_047§373§00:44:45,912§00:44:48,872
SEQ_047§374§00:44:50,113§00:44:51,263
SEQ_047§375§00:44:51,472§00:44:55,352
SEQ_047§376§00:44:55,713§00:44:58,953
SEQ_047§377§00:44:59,713§00:45:00,953
SEQ_048§463§01:16:06,072§01:16:09,608
SEQ_048§464§01:16:12,356§01:16:14,258
SEQ_048§465§01:16:16,224§01:16:18,003
SEQ_048§466§01:16:19,095§01:16:20,577
SEQ_048§467§01:16:21,435§01:16:22,670
SEQ_048§468§01:16:22,953§01:16:24,368
SEQ_048§469§01:16:26,051§01:16:26,926
SEQ_048§470§01:16:27,769§01:16:29,720
SEQ_048§471§01:16:30,484§01:16:32,998
SEQ_048§472§01:16:35,474§01:16:36,755
SEQ_048§473§01:16:37,054§01:16:38,440
SEQ_048§474§01:16:40,154§01:16:42,577
SEQ_049§577§01:27:42,062§01:27:44,387
SEQ_049§578§01:27:48,032§01:27:52,978
SEQ_049§579§01:27:54,718§01:27:58,719
SEQ_049§580§01:27:59,003§01:28:01,096
SEQ_049§581§01:28:01,682§01:28:04,009
SEQ_049§582§01:28:07,152§01:28:11,405
SEQ_049§583§01:28:16,702§01:28:18,640
SEQ_049§584§01:28:19,340§01:28:22,040
SEQ_049§585§01:28:22,884§01:28:27,890
SEQ_049§586§01:28:28,491§01:28:30,638
SEQ_050§740§01:04:28,600§01:04:32,600
SEQ_050§741§01:04:32,600§01:04:33,600
SEQ_050§742§01:04:33,600§01:04:38,600
SEQ_050§743§01:04:38,600§01:04:43,600
SEQ_050§744§01:04:43,600§01:04:44,600
SEQ_050§745§01:04:44,600§01:04:48,600
SEQ_050§746§01:04:48,600§01:04:51,600
SEQ_050§747§01:04:51,600§01:04:54,600
SEQ_050§748§01:04:55,600§01:05:00,600
SEQ_051§1590§01:28:28,035§01:28:31,077
SEQ_051§1591§01:28:31,759§01:28:34,561
SEQ_051§1592§01:28:34,922§01:28:37,765
SEQ_051§1593§01:28:38,125§01:28:40,007
SEQ_051§1594§01:28:40,008§01:28:41,888
SEQ_051§1595§01:28:42,169§01:28:46,132
SEQ_051§1596§01:28:46,733§01:28:50,577
SEQ_051§1597§01:28:54,741§01:28:56,703
SEQ_051§1598§01:28:57,063§01:28:59,085
SEQ_051§1599§01:28:59,086§01:29:01,107
SEQ_051§1600§01:29:02,388§01:29:03,750
SEQ_051§1601§01:29:04,791§01:29:06,153
SEQ_051§1602§01:29:06,753§01:29:09,436
SEQ_051§1603§01:29:09,636§01:29:11,758
SEQ_051§1604§01:29:12,118§01:29:13,680
SEQ_051§1605§01:29:14,080§01:29:15,161
SEQ_052§838§01:01:48,280§01:01:50,157
SEQ_052§839§01:01:50,720§01:01:54,633
SEQ_052§840§01:01:54,920§01:01:57,195
SEQ_052§841§01:01:57,480§01:02:00,358
SEQ_052§842§01:02:00,680§01:02:01,635
SEQ_052§843§01:02:01,920§01:02:05,276
SEQ_052§844§01:02:05,560§01:02:08,916
SEQ_052§845§01:02:09,200§01:02:12,795
SEQ_052§846§01:02:13,080§01:02:15,196
SEQ_052§847§01:02:15,480§01:02:19,314
SEQ_053§26§00:06:50,808§00:06:52,318
SEQ_053§27§00:06:52,528§00:06:53,758
SEQ_053§28§00:06:54,288§00:06:56,008
SEQ_053§29§00:06:57,007§00:06:59,157
SEQ_053§30§00:06:59,368§00:07:00,478
SEQ_053§31§00:07:00,888§00:07:02,038
SEQ_053§32§00:07:02,248§00:07:03,888
SEQ_053§33§00:07:05,088§00:07:06,408
SEQ_053§34§00:07:10,928§00:07:13,118
SEQ_053§35§00:07:13,329§00:07:15,719
SEQ_053§36§00:07:16,809§00:07:20,009
SEQ_053§37§00:07:20,329§00:07:22,599
SEQ_053§38§00:07:23,089§00:07:24,359
SEQ_053§39§00:07:28,690§00:07:30,410
SEQ_053§40§00:07:32,130§00:07:35,920
SEQ_054§475§00:36:22,976§00:36:26,078
SEQ_054§476§00:36:27,661§00:36:29,539
SEQ_054§477§00:36:30,042§00:36:33,920
SEQ_054§478§00:36:34,382§00:36:36,107
SEQ_054§479§00:36:36,571§00:36:40,295
SEQ_054§480§00:36:40,718§00:36:41,821
SEQ_054§481§00:36:43,138§00:36:46,010
SEQ_054§482§00:36:46,556§00:36:48,434
SEQ_054§483§00:36:48,783§00:36:51,733
SEQ_054§484§00:36:55,850§00:36:59,378
SEQ_054§485§00:36:59,652§00:37:00,951
SEQ_054§486§00:37:04,106§00:37:05,712
SEQ_054§487§00:37:09,022§00:37:11,972
SEQ_054§488§00:37:13,900§00:37:14,664
SEQ_054§489§00:37:15,513§00:37:16,583
SEQ_054§490§00:37:18,354§00:37:19,850
SEQ_054§491§00:37:20,083§00:37:21,994
SEQ_054§492§00:37:22,233§00:37:24,221
SEQ_054§493§00:37:25,267§00:37:27,299
SEQ_054§494§00:37:27,571§00:37:29,679
SEQ_054§495§00:37:31,066§00:37:32,792
SEQ_054§496§00:37:33,025§00:37:33,974
SEQ_054§497§00:37:37,211§00:37:38,085
SEQ_054§498§00:37:39,285§00:37:40,278
SEQ_054§499§00:37:41,051§00:37:42,275
SEQ_054§500§00:37:42,972§00:37:44,238
SEQ_054§501§00:37:44,469§00:37:45,463
SEQ_055§1071§01:18:37,407§01:18:39,243
SEQ_055§1072§01:18:39,326§01:18:43,038
SEQ_055§1073§01:18:44,164§01:18:45,707
SEQ_055§1074§01:18:45,790§01:18:49,419
SEQ_055§1075§01:18:50,545§01:18:52,922
SEQ_055§1076§01:18:52,963§01:18:56,633
SEQ_055§1077§01:18:56,675§01:18:59,886
SEQ_055§1078§01:18:59,970§01:19:02,764
SEQ_055§1079§01:19:02,847§01:19:03,807
SEQ_055§1080§01:19:03,890§01:19:06,351
SEQ_056§100§00:12:12,160§00:12:13,991
SEQ_056§101§00:12:14,280§00:12:18,512
SEQ_056§102§00:12:18,800§00:12:21,473
SEQ_056§103§00:12:23,280§00:12:25,396
SEQ_056§104§00:12:25,720§00:12:28,598
SEQ_056§105§00:12:28,880§00:12:33,158
SEQ_056§99§00:12:07,400§00:12:10,949
SEQ_057§420§00:43:10,858§00:43:12,155
SEQ_057§421§00:43:15,763§00:43:17,390
SEQ_057§422§00:43:22,203§00:43:24,137
SEQ_057§423§00:43:26,974§00:43:29,841
SEQ_057§424§00:43:29,944§00:43:32,412
SEQ_057§425§00:43:32,513§00:43:36,074
SEQ_057§426§00:43:36,184§00:43:38,277
SEQ_057§427§00:43:39,386§00:43:41,286
SEQ_058§168§00:34:10,436§00:34:12,447
SEQ_058§169§00:34:14,350§00:34:15,712
SEQ_058§170§00:34:15,961§00:34:20,948
SEQ_058§171§00:34:22,047§00:34:23,664
SEQ_058§172§00:34:24,021§00:34:25,508
SEQ_058§173§00:34:26,179§00:34:26,604
SEQ_058§174§00:34:26,604§00:34:29,014
SEQ_058§175§00:34:29,014§00:34:31,136
SEQ_058§176§00:34:32,281§00:34:35,254
SEQ_058§177§00:34:35,457§00:34:37,240
SEQ_058§178§00:34:38,819§00:34:41,214
SEQ_058§179§00:34:42,540§00:34:43,913
SEQ_058§180§00:34:45,800§00:34:47,879
SEQ_058§181§00:34:49,049§00:34:50,450
SEQ_058§182§00:34:53,422§00:34:54,951
SEQ_059§906§01:10:10,960§01:10:14,157
SEQ_059§907§01:10:14,440§01:10:18,319
SEQ_059§908§01:10:18,760§01:10:21,911
SEQ_059§909§01:10:22,200§01:10:25,510
SEQ_059§910§01:10:27,440§01:10:31,638
SEQ_059§911§01:10:32,040§01:10:34,270
SEQ_059§912§01:10:35,160§01:10:37,071
SEQ_059§913§01:10:37,360§01:10:41,638
SEQ_059§914§01:10:43,360§01:10:45,396
SEQ_059§915§01:10:46,360§01:10:48,510
SEQ_059§916§01:10:49,800§01:10:53,315
SEQ_059§917§01:10:54,520§01:10:58,479
SEQ_059§918§01:11:00,200§01:11:04,273
SEQ_059§919§01:11:08,480§01:11:10,835
SEQ_059§920§01:11:12,920§01:11:15,639
SEQ_060§780§01:51:55,095§01:51:56,467
SEQ_060§781§01:51:57,426§01:51:59,024
SEQ_060§782§01:52:02,769§01:52:04,735
SEQ_060§783§01:52:06,342§01:52:08,103
SEQ_060§784§01:52:08,715§01:52:10,497
SEQ_060§785§01:52:11,714§01:52:14,005
SEQ_060§786§01:52:15,177§01:52:16,434
SEQ_060§787§01:52:16,747§01:52:18,712
SEQ_060§788§01:52:19,960§01:52:22,333
SEQ_060§789§01:52:23,599§01:52:25,295
SEQ_060§790§01:52:28,183§01:52:30,226
SEQ_060§791§01:52:32,650§01:52:34,365
SEQ_060§792§01:52:37,468§01:52:39,087
SEQ_061§254§00:23:27,527§00:23:31,486
SEQ_061§255§00:23:31,647§00:23:33,046
SEQ_061§256§00:23:33,367§00:23:35,164
SEQ_061§257§00:23:36,447§00:23:38,677
SEQ_061§258§00:23:38,847§00:23:41,236
SEQ_061§259§00:23:41,407§00:23:42,760
SEQ_061§260§00:23:43,287§00:23:46,359
SEQ_061§261§00:23:46,687§00:23:47,961
SEQ_061§262§00:23:48,127§00:23:51,836
SEQ_061§263§00:23:52,007§00:23:54,123
SEQ_061§264§00:23:54,287§00:23:57,165
SEQ_061§265§00:23:57,407§00:24:00,444
SEQ_061§266§00:24:00,687§00:24:02,598
SEQ_061§267§00:24:04,447§00:24:06,802
SEQ_061§268§00:24:07,047§00:24:09,766
SEQ_061§269§00:24:09,927§00:24:12,885
SEQ_061§270§00:24:13,047§00:24:16,323
SEQ_061§271§00:24:16,487§00:24:19,524
SEQ_061§272§00:24:19,687§00:24:24,078
SEQ_061§273§00:24:24,247§00:24:25,839
SEQ_061§274§00:24:26,007§00:24:28,646
SEQ_061§275§00:24:28,807§00:24:33,597
SEQ_061§276§00:24:33,767§00:24:37,396
SEQ_061§277§00:24:37,567§00:24:39,922
SEQ_062§1034§01:03:55,647§01:03:59,435
SEQ_062§1035§01:04:01,047§01:04:05,165
SEQ_062§1036§01:04:05,567§01:04:10,322
SEQ_062§1037§01:04:10,727§01:04:12,240
SEQ_062§1038§01:04:12,447§01:04:16,918
SEQ_062§1039§01:04:17,127§01:04:18,765
SEQ_062§1040§01:04:19,167§01:04:21,601
SEQ_062§1041§01:04:21,807§01:04:25,595
SEQ_062§1042§01:04:26,007§01:04:29,363
SEQ_062§1043§01:04:29,567§01:04:31,125
SEQ_062§1044§01:04:31,527§01:04:33,563
SEQ_062§1045§01:04:33,767§01:04:35,962
SEQ_062§1046§01:04:36,367§01:04:39,723
SEQ_062§1047§01:04:40,127§01:04:42,402
SEQ_062§1048§01:04:42,607§01:04:46,395
SEQ_062§1049§01:04:46,607§01:04:47,926
SEQ_062§1050§01:04:48,327§01:04:51,125
SEQ_062§1051§01:04:51,527§01:04:53,085
SEQ_062§1052§01:04:53,487§01:04:57,446
SEQ_062§1053§01:04:57,847§01:04:59,917
SEQ_062§1054§01:05:00,127§01:05:02,766
SEQ_063§810§00:58:37,080§00:58:38,957
SEQ_063§811§00:58:39,240§00:58:41,071
SEQ_063§812§00:58:42,480§00:58:46,393
SEQ_063§813§00:58:46,680§00:58:47,874
SEQ_063§814§00:58:48,200§00:58:49,394
SEQ_063§815§00:58:56,200§00:58:57,553
SEQ_063§816§00:59:01,040§00:59:03,554
SEQ_063§817§00:59:09,760§00:59:11,318
SEQ_063§818§00:59:11,600§00:59:14,433
SEQ_063§819§00:59:20,920§00:59:24,993
SEQ_063§820§00:59:26,000§00:59:27,877
SEQ_063§821§00:59:28,160§00:59:31,072
SEQ_063§822§00:59:36,680§00:59:40,309
SEQ_063§823§00:59:40,640§00:59:42,153
SEQ_063§824§00:59:42,480§00:59:44,436
SEQ_063§825§00:59:46,280§00:59:48,635
SEQ_063§826§00:59:50,560§00:59:52,152
SEQ_063§827§00:59:53,520§00:59:55,112
SEQ_063§828§00:59:55,440§00:59:58,079
SEQ_063§829§00:59:59,120§01:00:00,917
SEQ_064§500§01:15:06,266§01:15:11,358
SEQ_064§501§01:15:12,126§01:15:19,224
SEQ_064§502§01:15:20,045§01:15:27,694
SEQ_064§503§01:15:29,799§01:15:33,439
SEQ_064§504§01:15:34,334§01:15:39,645
SEQ_064§505§01:15:40,370§01:15:43,451
SEQ_065§427§00:33:12,440§00:33:14,715
SEQ_065§428§00:33:15,440§00:33:17,476
SEQ_065§429§00:33:17,760§00:33:20,035
SEQ_065§430§00:33:21,320§00:33:24,312
SEQ_065§431§00:33:24,640§00:33:26,676
SEQ_065§432§00:33:26,960§00:33:30,191
SEQ_065§433§00:33:30,480§00:33:32,755
SEQ_065§434§00:33:33,040§00:33:37,272
SEQ_065§435§00:33:38,000§00:33:41,197
SEQ_065§436§00:33:41,520§00:33:43,033
SEQ_066§1102§01:25:25,800§01:25:28,758
SEQ_066§1103§01:25:30,440§01:25:31,714
SEQ_066§1104§01:25:33,480§01:25:34,629
SEQ_066§1105§01:25:34,960§01:25:37,349
SEQ_066§1106§01:25:38,160§01:25:39,991
SEQ_066§1107§01:25:40,320§01:25:41,799
SEQ_066§1108§01:25:42,640§01:25:45,393
SEQ_067§672§00:41:10,687§00:41:14,760
SEQ_067§673§00:41:15,167§00:41:17,442
SEQ_067§674§00:41:17,647§00:41:21,083
SEQ_067§675§00:41:21,487§00:41:23,045
SEQ_067§676§00:41:23,447§00:41:25,563
SEQ_067§677§00:41:25,767§00:41:28,679
SEQ_067§678§00:41:28,887§00:41:32,675
SEQ_067§679§00:41:33,887§00:41:36,082
SEQ_067§680§00:41:36,487§00:41:40,480
SEQ_067§681§00:41:41,887§00:41:44,959
SEQ_067§682§00:41:45,167§00:41:47,920
SEQ_067§683§00:41:48,127§00:41:50,436
SEQ_067§684§00:41:50,847§00:41:52,166
SEQ_067§685§00:41:52,567§00:41:54,558
SEQ_067§686§00:41:56,527§00:41:58,643
SEQ_067§687§00:41:58,847§00:42:00,724
SEQ_067§688§00:42:01,127§00:42:04,802
SEQ_067§689§00:42:05,007§00:42:08,522
SEQ_067§690§00:42:08,927§00:42:10,280
SEQ_067§691§00:42:10,687§00:42:12,962
SEQ_067§692§00:42:14,367§00:42:16,961
SEQ_067§693§00:42:18,727§00:42:21,400
SEQ_067§694§00:42:21,807§00:42:23,081
SEQ_068§335§00:17:23,384§00:17:25,046
SEQ_068§336§00:17:25,047§00:17:26,707
SEQ_068§337§00:17:26,827§00:17:28,828
SEQ_068§338§00:17:30,110§00:17:31,131
SEQ_068§339§00:17:31,132§00:17:32,152
SEQ_068§340§00:17:32,832§00:17:34,334
SEQ_068§341§00:17:34,335§00:17:35,836
SEQ_068§342§00:17:36,236§00:17:38,278
SEQ_068§343§00:17:38,478§00:17:41,361
SEQ_068§344§00:17:41,761§00:17:44,844
SEQ_068§345§00:17:45,084§00:17:46,106
SEQ_068§346§00:17:46,107§00:17:47,527
SEQ_068§347§00:17:48,609§00:17:50,730
SEQ_068§348§00:17:50,890§00:17:52,564
SEQ_068§349§00:17:52,565§00:17:53,854
SEQ_068§350§00:17:54,935§00:17:56,095
SEQ_068§351§00:17:57,377§00:17:59,579
SEQ_068§352§00:17:59,779§00:18:01,821
SEQ_068§353§00:18:01,981§00:18:04,503
SEQ_068§354§00:18:04,704§00:18:06,786
SEQ_069§507§00:31:11,925§00:31:13,635
SEQ_069§508§00:31:13,885§00:31:16,185
SEQ_069§509§00:31:19,605§00:31:22,475
SEQ_069§510§00:31:22,725§00:31:24,355
SEQ_069§511§00:31:24,645§00:31:26,715
SEQ_069§512§00:31:26,965§00:31:29,635
SEQ_069§513§00:31:29,885§00:31:32,265
SEQ_069§514§00:31:32,525§00:31:33,745
SEQ_069§515§00:31:36,045§00:31:38,715
SEQ_069§516§00:31:38,965§00:31:40,755
SEQ_069§517§00:31:43,125§00:31:44,235
SEQ_069§518§00:31:44,485§00:31:47,435
SEQ_069§519§00:31:50,485§00:31:52,915
SEQ_069§520§00:31:53,165§00:31:55,625
SEQ_069§521§00:31:55,885§00:31:58,395
SEQ_069§522§00:31:58,645§00:32:02,115
SEQ_070§1180§01:03:17,798§01:03:20,640
SEQ_070§1181§01:03:20,760§01:03:23,764
SEQ_070§1182§01:03:25,245§01:03:27,567
SEQ_070§1183§01:03:27,767§01:03:29,309
SEQ_070§1184§01:03:29,310§01:03:31,350
SEQ_070§1185§01:03:31,371§01:03:33,333
SEQ_070§1186§01:03:35,294§01:03:37,603
SEQ_070§1187§01:03:37,604§01:03:39,859
SEQ_070§1188§01:03:40,180§01:03:42,222
SEQ_070§1189§01:03:42,622§01:03:44,904
SEQ_070§1190§01:03:45,104§01:03:47,107
SEQ_071§129§00:11:15,310§00:11:16,629
SEQ_071§130§00:11:21,910§00:11:24,060
SEQ_071§131§00:11:24,310§00:11:25,629
